"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.taskAnswers","Approve","Reject"
"36FQTHX3Z3RAKFE0K2HIXM7S50IB3M","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 12:13:07 PDT 2020","","","30MVJZJNHMD54KZMF50BB7PH7U89J4","A29TP4KM7E80WJ","Approved","Tue Aug 11 09:13:27 PDT 2020","Tue Aug 11 09:16:28 PDT 2020","Tue Aug 11 12:16:28 PDT 2020","Tue Aug 11 12:17:12 PDT 2020","","","181","100% (2/2)","100% (2/2)","100% (2/2)","http://langcog.stanford.edu/expts/saycam/frames/22150-S_20141206_2519_04.mp4-16010.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":221,""label"":""airplane"",""left"":307,""top"":194,""width"":176},{""height"":128,""label"":""airplane"",""left"":0,""top"":119,""width"":94},{""height"":92,""label"":""airplane"",""left"":106,""top"":142,""width"":356},{""height"":132,""label"":""airplane"",""left"":130,""top"":0,""width"":201},{""height"":175,""label"":""airplane"",""left"":364,""top"":0,""width"":106},{""height"":164,""label"":""airplane"",""left"":505,""top"":54,""width"":135}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"36FQTHX3Z3RAKFE0K2HIXM7S50IB3M","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 12:13:07 PDT 2020","","","3OLQQLKKNSPMZGQ3NGGX3LQSYROJEO","A2FIMX1INRS3OG","Approved","Tue Aug 11 13:27:36 PDT 2020","Tue Aug 11 13:29:11 PDT 2020","Tue Aug 11 16:29:11 PDT 2020","Tue Aug 11 16:29:12 PDT 2020","","","95","100% (6/6)","100% (6/6)","100% (6/6)","http://langcog.stanford.edu/expts/saycam/frames/22150-S_20141206_2519_04.mp4-16010.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":61,""label"":""bottle"",""left"":337,""top"":14,""width"":115}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3B623HUYJ4QV2Y1875Y9ESP3PAW8SC","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 09:12:57 PDT 2020","","","35GCEFQ6I5O9PXFAGI2N8OALQ0B3Z2","AU5R5BJ1D6MEX","Approved","Tue Aug 11 09:40:18 PDT 2020","Tue Aug 11 09:43:00 PDT 2020","Tue Aug 11 12:43:00 PDT 2020","Tue Aug 11 12:43:13 PDT 2020","","","162","100% (3/3)","100% (3/3)","100% (3/3)","http://langcog.stanford.edu/expts/saycam/frames/17998-S_20140312_1623_04.mp4-8320.jpg","[{""annotatedResult"":{""boundingBoxes"":[],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3B623HUYJ4QV2Y1875Y9ESP3PAW8SC","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 09:12:57 PDT 2020","","","35GMH2SV3EH00RH03T82BH7EXLYOEC","A1V2H0UF94ATWY","Approved","Tue Aug 11 09:13:11 PDT 2020","Tue Aug 11 09:26:21 PDT 2020","Tue Aug 11 12:26:21 PDT 2020","Tue Aug 11 12:27:12 PDT 2020","","","790","100% (10/10)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/17998-S_20140312_1623_04.mp4-8320.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":67,""label"":""water (beverage)"",""left"":106,""top"":151,""width"":48},{""height"":88,""label"":""book"",""left"":48,""top"":211,""width"":169},{""height"":75,""label"":""fruit"",""left"":110,""top"":403,""width"":74},{""height"":32,""label"":""scissors"",""left"":310,""top"":222,""width"":100}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"30P8I9JKOILS78ZA32WBDVZJMOP5VC","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 09:12:57 PDT 2020","","","35BLDD71I6XT16HT0S8TRJ24HKAZV1","AE1OI33BMMWUS","Approved","Tue Aug 11 09:58:29 PDT 2020","Tue Aug 11 10:06:47 PDT 2020","Tue Aug 11 13:06:47 PDT 2020","Tue Aug 11 13:07:13 PDT 2020","","","498","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/13839-S_20130724_0907_02.mp4-5880.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":274,""label"":""play pen"",""left"":0,""top"":4,""width"":203},{""height"":240,""label"":""toy (object)"",""left"":59,""top"":240,""width"":321},{""height"":121,""label"":""toy (object)"",""left"":362,""top"":359,""width"":139}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"30P8I9JKOILS78ZA32WBDVZJMOP5VC","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 09:12:57 PDT 2020","","","3PXX5PX6LXYDRKBFJJ1U9EHO57IAB0","A19ZKBW2YRI6IV","Approved","Tue Aug 11 09:15:10 PDT 2020","Tue Aug 11 09:33:45 PDT 2020","Tue Aug 11 12:33:45 PDT 2020","Tue Aug 11 12:34:12 PDT 2020","","","1115","100% (6/6)","100% (6/6)","100% (6/6)","http://langcog.stanford.edu/expts/saycam/frames/13839-S_20130724_0907_02.mp4-5880.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":315,""label"":""chair"",""left"":501,""top"":3,""width"":139},{""height"":124,""label"":""chair"",""left"":166,""top"":0,""width"":154}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"38Z7YZ2SB32CEOY8ONLVWH4GAIFQIC","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 09:12:57 PDT 2020","","","35LDD5557A4FMOOYMZ4SH8VEMIFKMD","A1KB9V8VNOO33G","Approved","Tue Aug 11 09:13:31 PDT 2020","Tue Aug 11 09:37:55 PDT 2020","Tue Aug 11 12:37:55 PDT 2020","Tue Aug 11 12:38:14 PDT 2020","","","1464","100% (9/9)","100% (9/9)","100% (9/9)","http://langcog.stanford.edu/expts/saycam/frames/15915-S_20131121_1304_06.mp4-10480.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":453,""label"":""telephone"",""left"":101,""top"":21,""width"":538}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"38Z7YZ2SB32CEOY8ONLVWH4GAIFQIC","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 09:12:57 PDT 2020","","","3NGI5ARFTT5J1QZP65Q2TXTAIHQP1B","A1SUDCRR9L4CVC","Approved","Tue Aug 11 09:24:21 PDT 2020","Tue Aug 11 09:36:21 PDT 2020","Tue Aug 11 12:36:21 PDT 2020","Tue Aug 11 12:37:12 PDT 2020","","","720","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/15915-S_20131121_1304_06.mp4-10480.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":241,""label"":""telephone"",""left"":306,""top"":0,""width"":334},{""height"":106,""label"":""telephone"",""left"":229,""top"":70,""width"":411}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3KVQ0UJWPXL5MXZFTC17ZXIXTXR5WM","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 12:13:07 PDT 2020","","","31Q0U3WYDPFUVKVPAJWLTB2PINY17U","A372725XPFZ48Q","Approved","Tue Aug 11 10:26:30 PDT 2020","Tue Aug 11 10:28:38 PDT 2020","Tue Aug 11 13:28:38 PDT 2020","Tue Aug 11 13:29:12 PDT 2020","","","128","100% (16/16)","100% (15/15)","100% (15/15)","http://langcog.stanford.edu/expts/saycam/frames/22824-S_20150115_2629_01.mp4-16545.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":73,""label"":""art"",""left"":3,""top"":282,""width"":95},{""height"":99,""label"":""art"",""left"":161,""top"":279,""width"":70},{""height"":53,""label"":""art"",""left"":235,""top"":360,""width"":81}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3KVQ0UJWPXL5MXZFTC17ZXIXTXR5WM","30E4L8P2E1IGB4SPQBIV9J8TS47B8P","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 11 09:12:57 PDT 2020","2","BatchId:4148388;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 18 12:13:07 PDT 2020","","","3COPXFW7XBCL7RLBEFWKYCP9ROPPKF","AW55RQJB7KZVJ","Approved","Tue Aug 11 12:08:34 PDT 2020","Tue Aug 11 12:38:27 PDT 2020","Tue Aug 11 15:38:27 PDT 2020","Tue Aug 11 15:39:12 PDT 2020","","","1793","100% (8/8)","100% (8/8)","100% (8/8)","http://langcog.stanford.edu/expts/saycam/frames/22824-S_20150115_2629_01.mp4-16545.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":158,""label"":""art"",""left"":4,""top"":277,""width"":311}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
