"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.taskAnswers","Approve","Reject"
"3D4BBDG7ZHWTUK66Y2DD86DANJ13C0","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","3WOKGM4L71G19126VM9NQS5A3RR0OJ","A3GJ04C6EY2MG1","Approved","Tue Aug 04 16:19:57 PDT 2020","Tue Aug 04 16:38:05 PDT 2020","Tue Aug 04 19:38:05 PDT 2020","Tue Aug 04 19:38:12 PDT 2020","","","1088","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/22150-S_20141206_2519_04.mp4-16010.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":236,""label"":""tricycle"",""left"":136,""top"":182,""width"":255},{""height"":115,""label"":""tricycle"",""left"":136,""top"":237,""width"":91}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3JGHED38EDROY68YW6YSIEH9V94Y77","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","3RWE2M8QWHAJRG2UU79AB355DINN0U","A2742BUORZM4IH","Approved","Tue Aug 04 17:53:42 PDT 2020","Tue Aug 04 17:56:05 PDT 2020","Tue Aug 04 20:56:05 PDT 2020","Tue Aug 04 20:56:12 PDT 2020","","","143","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/17998-S_20140312_1623_04.mp4-8320.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":51,""label"":""book"",""left"":106,""top"":224,""width"":47}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3TZDZ3Y0JS6VMJLOZEP3INX5JEK19P","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","3FDJT1UU748HEH3SU0N606KS0UYK5A","A23CERU5V5SZ7U","Approved","Tue Aug 04 16:11:32 PDT 2020","Tue Aug 04 16:20:17 PDT 2020","Tue Aug 04 19:20:17 PDT 2020","Tue Aug 04 19:21:12 PDT 2020","","","525","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/13839-S_20130724_0907_02.mp4-5880.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":139,""label"":""block"",""left"":203,""top"":229,""width"":216}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"36FFXPMST9O9XHA83SB67081V21OHO","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","33SA9F9TRXU850Q2UFZCSBK00W1EW0","A3UBJSM1VY3OOC","Approved","Wed Aug 05 00:13:27 PDT 2020","Wed Aug 05 00:18:46 PDT 2020","Wed Aug 05 03:18:46 PDT 2020","Wed Aug 05 03:19:12 PDT 2020","","","319","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/15915-S_20131121_1304_06.mp4-10480.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":97,""label"":""ant"",""left"":167,""top"":41,""width"":72},{""height"":98,""label"":""alligator"",""left"":250,""top"":68,""width"":64},{""height"":74,""label"":""airplane"",""left"":395,""top"":101,""width"":49},{""height"":67,""label"":""apple"",""left"":160,""top"":143,""width"":42},{""height"":65,""label"":""animal"",""left"":235,""top"":172,""width"":46},{""height"":73,""label"":""bear"",""left"":339,""top"":204,""width"":58},{""height"":37,""label"":""ant"",""left"":139,""top"":236,""width"":40},{""height"":50,""label"":""ball"",""left"":218,""top"":261,""width"":44},{""height"":59,""label"":""baseball glove"",""left"":339,""top"":298,""width"":37},{""height"":54,""label"":""apple"",""left"":140,""top"":304,""width"":46},{""height"":51,""label"":""animal"",""left"":214,""top"":348,""width"":32}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"32PT7WK7DMF3ZCCKYY8OSCVS8JD3D0","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","3K5TEWLKGVB76GSJ0OK7ROZELFUVI2","A3IA90BFT8U8VU","Approved","Tue Aug 04 22:20:05 PDT 2020","Tue Aug 04 22:48:26 PDT 2020","Wed Aug 05 01:48:26 PDT 2020","Wed Aug 05 01:49:12 PDT 2020","","","1701","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/22824-S_20150115_2629_01.mp4-16545.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":79,""label"":""art"",""left"":31,""top"":272,""width"":322},{""height"":169,""label"":""art"",""left"":16,""top"":275,""width"":315},{""height"":368,""label"":""door"",""left"":396,""top"":92,""width"":174}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3EQVJH0T40LPA9FGZ9X51AEOUAITHF","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","3NPFYT4IZC4LEERJAFLMUXJJMETGXJ","A12PUQIBXRBOXV","Approved","Wed Aug 05 01:49:49 PDT 2020","Wed Aug 05 02:35:58 PDT 2020","Wed Aug 05 05:35:58 PDT 2020","Wed Aug 05 05:36:20 PDT 2020","","","2769","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/8285-A_20140521_2008_03.mp4-16405.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":87,""label"":""table"",""left"":0,""top"":326,""width"":229}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"37M4O367VJI9HL51PAVKQZG6VTVM5Q","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:18 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:18 PDT 2020","","","3S96KQ6I9M4BLD883FJHZ9VGWOGTDQ","A2I1O12DT5L5IM","Approved","Tue Aug 04 17:51:46 PDT 2020","Tue Aug 04 19:28:09 PDT 2020","Tue Aug 04 22:28:09 PDT 2020","Tue Aug 04 22:28:12 PDT 2020","","","5783","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/9314-A_20140803_2221_01.mp4-28155.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":3,""label"":""applesauce"",""left"":386,""top"":245,""width"":147},{""height"":94,""label"":""applesauce"",""left"":444,""top"":250,""width"":139},{""height"":157,""label"":""applesauce"",""left"":257,""top"":191,""width"":140},{""height"":145,""label"":""backpack"",""left"":225,""top"":263,""width"":241}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3SD15I2WD2U4E3X5OB0AM6L0RXQ63B","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:19 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:19 PDT 2020","","","3HYA4D452RJEZYSRB6UBMMPB8QVF2B","A1QA8GMR38BWS2","Approved","Wed Aug 05 04:36:00 PDT 2020","Wed Aug 05 04:47:08 PDT 2020","Wed Aug 05 07:47:08 PDT 2020","Wed Aug 05 07:47:12 PDT 2020","","","668","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/21723-S_20141108_2422_01.AVI.mp4-6485.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":90,""label"":""chair"",""left"":218,""top"":292,""width"":91}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3Z56AA6EK4050P5FUT5PI5U6RO6M66","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:19 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:19 PDT 2020","","","3OSWBBLG1EXI2UHS8PKEOCGM9KADXZ","A173A97OFDAX9F","Approved","Tue Aug 04 16:07:24 PDT 2020","Tue Aug 04 16:11:51 PDT 2020","Tue Aug 04 19:11:51 PDT 2020","Tue Aug 04 19:12:12 PDT 2020","","","267","100% (2/2)","100% (2/2)","100% (2/2)","http://langcog.stanford.edu/expts/saycam/frames/14658-S_20130908_1022_04.mp4-15235.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":51,""label"":""banana"",""left"":370,""top"":193,""width"":120},{""height"":115,""label"":""ball"",""left"":401,""top"":337,""width"":113},{""height"":116,""label"":""rabbit"",""left"":276,""top"":224,""width"":101},{""height"":7,""label"":""rabbit"",""left"":311,""top"":216,""width"":3},{""height"":7,""label"":""rabbit"",""left"":269,""top"":216,""width"":7},{""height"":151,""label"":""bear"",""left"":159,""top"":207,""width"":112},{""height"":145,""label"":""melon"",""left"":55,""top"":206,""width"":103}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
"3N7PQ0KLI5P8RIQKUTJ8YUDD8VE3ET","3UZRKKY9AS7ZBXUWIDX4YRSNXHN4O8","Identify the objects in an image","Annotate up to 5 objects in a single image by drawing bounding boxes using provided labels","object detection, object classification","$0.30","Tue Aug 04 15:50:19 PDT 2020","1","BatchId:4140330;OriginalHitTemplateId:928390828;","7200","10800","Tue Aug 11 15:50:19 PDT 2020","","","3EWIJTFFVO7FXAPH186RLGBWZRT0ER","AZCGF2D7QIO10","Approved","Wed Aug 05 01:16:39 PDT 2020","Wed Aug 05 01:18:47 PDT 2020","Wed Aug 05 04:18:47 PDT 2020","Wed Aug 05 04:19:12 PDT 2020","","","128","100% (4/4)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/saycam/frames/21337-S_20141011_2324_05.AVI.mp4-5830.jpg","[{""annotatedResult"":{""boundingBoxes"":[{""height"":341,""label"":""window"",""left"":222,""top"":0,""width"":418},{""height"":289,""label"":""sofa or couch"",""left"":214,""top"":191,""width"":426}],""inputImageProperties"":{""height"":480,""width"":640}}}]"
